UniqueName, UnlocalizedName, LocalizedName, Metadata
aether:quicksoil, tile.aether.quicksoil.name, 速沙, 0
aether:highlands_snow, tile.aether.highlands_snow.name, 霏雪, 0
aether:highlands_snow_layer, tile.aether.highlands_snow_layer.name, 霏雪, 0
aether:highlands_ice, tile.aether.highlands_ice.name, 穹冰, 0
aether:highlands_packed_ice, tile.aether.highlands_packed_ice.name, 松浮穹冰, 0
aether:ferrosite_sand, tile.aether.ferrosite_sand.name, 磁沙, 0
aether:holystone, tile.aether.holystone.normal.name, 圣石, 0
aether:holystone, tile.aether.holystone.mossy.name, 圣苔石, 1
aether:ambrosium_ore, tile.aether.ambrosium_ore.name, 神能矿石, 0
aether:icestone_ore, tile.aether.icestone_ore.name, 冰原石, 0
aether:zanite_ore, tile.aether.zanite_ore.name, 紫晶矿石, 0
aether:arkenium_ore, tile.aether.arkenium_ore.name, 阿肯钢矿石, 0
aether:gravitite_ore, tile.aether.gravitite_ore.name, 重力矿石, 0
aether:ferrosite, tile.aether.ferrosite.name, 磁岩, 0
aether:rusted_ferrosite, tile.aether.rusted_ferrosite.name, 锈磁岩, 0
aether:crude_scatterglass, tile.aether.crude_scatterglass.name, 粗雾面玻璃, 0
aether:aercloud, tile.aether.aercloud.green.name, 草绿境云, 2
aether:aercloud, tile.aether.aercloud.storm.name, 风暴境云, 4
aether:aercloud, tile.aether.aercloud.blue.name, 天蓝境云, 1
aether:aercloud, tile.aether.aercloud.golden.name, 金黄境云, 3
aether:aercloud, tile.aether.aercloud.purple.name, 幻紫境云, 5
aether:aercloud, tile.aether.aercloud.cold.name, 寒风境云, 0
aether:skyroot_log, tile.aether.skyroot_log.name, 天根木, 0
aether:light_skyroot_log, tile.aether.light_skyroot_log.name, 天纤木, 0
aether:dark_skyroot_log, tile.aether.dark_skyroot_log.name, 天硕木, 0
aether:skyroot_log_wall, tile.aether.skyroot_log_wall.name, 天根木墙, 0
aether:wisproot_log_wall, tile.aether.wisproot_log_wall.name, 天纤木墙, 0
aether:greatroot_log_wall, tile.aether.greatroot_log_wall.name, 天硕木墙, 0
aether:golden_oak_log, tile.aether.golden_oak_log.name, 金琥珀木, 0
aether:woven_sticks, tile.aether.woven_sticks.skyroot.name, 天根木枝条块, 0
aether:highlands_bush, tile.aether.highlands_bush.name, 空原灌木, 0
aether:green_skyroot_leaves, tile.aether.green_skyroot_leaves.name, 绿天根树叶, 0
aether:blue_skyroot_leaves, tile.aether.blue_skyroot_leaves.name, 蓝天根树叶, 0
aether:dark_blue_skyroot_leaves, tile.aether.dark_blue_skyroot_leaves.name, 深蓝天根树叶, 0
aether:green_light_skyroot_leaves, tile.aether.green_light_skyroot_leaves.name, 绿天纤树叶, 0
aether:blue_light_skyroot_leaves, tile.aether.blue_light_skyroot_leaves.name, 蓝天纤树叶, 0
aether:dark_blue_light_skyroot_leaves, tile.aether.dark_blue_light_skyroot_leaves.name, 深蓝天硕树叶, 0
aether:green_dark_skyroot_leaves, tile.aether.green_dark_skyroot_leaves.name, 绿天硕树叶, 0
aether:blue_dark_skyroot_leaves, tile.aether.blue_dark_skyroot_leaves.name, 蓝天硕树叶, 0
aether:dark_blue_dark_skyroot_leaves, tile.aether.dark_blue_dark_skyroot_leaves.name, 深蓝天硕树叶, 0
aether:amberoot_leaves, tile.aether.amberoot_leaves.name, 金琥珀树叶, 0
aether:mutant_leaves, tile.aether.mutant_leaves.name, 变种树叶, 0
aether:mutant_leaves_decorated, tile.aether.mutant_leaves_decorated.name, 挂饰变种树叶, 0
aether:skyroot_sapling, tile.aether.skyroot_sapling.blue_skyroot.name, 蓝叶天根树苗, 1
aether:skyroot_sapling, tile.aether.skyroot_sapling.dark_blue_skyroot.name, 深蓝天根树苗, 2
aether:skyroot_sapling, tile.aether.skyroot_sapling.green_skyroot.name, 绿叶天根树苗, 0
aether:wisproot_sapling, tile.aether.wisproot_sapling.wisproot_green.name, 绿叶天纤树苗, 0
aether:wisproot_sapling, tile.aether.wisproot_sapling.wisproot_blue.name, 蓝叶天纤树苗, 1
aether:wisproot_sapling, tile.aether.wisproot_sapling.wisproot_dark_blue.name, 深蓝天纤树苗, 2
aether:greatroot_sapling, tile.aether.greatroot_sapling.blue_greatroot.name, 蓝叶天硕树苗, 1
aether:greatroot_sapling, tile.aether.greatroot_sapling.green_greatroot.name, 绿叶天硕树苗, 0
aether:greatroot_sapling, tile.aether.greatroot_sapling.dark_blue_greatroot.name, 暗蓝天硕树苗, 2
aether:unique_sapling, tile.aether.unique_sapling.mutant_tree.name, 爱迪生热情洋溢的节日变种树苗, 1
aether:unique_sapling, tile.aether.unique_sapling.amberoot.name, 金琥珀树苗, 0
aether:aether_flower, tile.aether.aether_flower.burstblossom.name, 爆簇花, 2
aether:aether_flower, tile.aether.aether_flower.purple_flower.name, 幻紫花, 1
aether:aether_flower, tile.aether.aether_flower.white_rose.name, 白玫瑰, 0
aether:aether_flower, tile.aether.aether_flower.aechor_sprout.name, 箭毒花苗, 3
aether:quickshoot, tile.aether.quickshoot.name, 速绽花, 0
aether:pink_swingtip, tile.aether.pink_swingtip.name, 粉尖儿花, 0
aether:green_swingtip, tile.aether.green_swingtip.name, 绿尖儿花, 0
aether:blue_swingtip, tile.aether.blue_swingtip.name, 蓝尖儿花, 0
aether:neverbloom, tile.aether.neverbloom.name, 永苞花, 0
aether:highlands_tulips, tile.aether.highlands_tulips.name, 空原郁金香, 0
aether:arctic_spikespring, tile.aether.arctic_spikespring.name, 极寒花穗, 0
aether:irradiated_flower, tile.aether.irradiated_flower.name, 辐光花, 0
aether:forgotten_rose, tile.aether.forgotten_rose.name, 遗忘玫瑰, 0
aether:tall_aether_grass, tile.aether.tall_aether_grass.normal.name, 空叶草丛, 1
aether:tall_aether_grass, tile.aether.tall_aether_grass.short.name, 矮空叶草, 0
aether:tall_aether_grass, tile.aether.tall_aether_grass.long.name, 高空叶草, 2
aether:stoneshroom, tile.aether.stoneshroom.name, 顽石菇, 0
aether:barkshroom, tile.aether.barkshroom.name, 树皮菇, 0
aether:magnetic_shroom, tile.aether.magnetic_shroom.name, 磁地蘑菇, 0
aether:plumproot, tile.aether.plumproot.name, 腴根, 0
aether:blueberry_bush, tile.aether.blueberry_bush.stem.name, 蓝莓灌木丛, 0
aether:blueberry_bush, tile.aether.blueberry_bush.ripe.name, 蓝莓灌木, 1
aether:orange_tree, tile.aether.orange_tree.name, 橙子树, 0
aether:valkyrie_grass, tile.aether.valkyrie_grass.sprout.name, 武神草丛, 0
aether:valkyrie_grass, tile.aether.valkyrie_grass.full.name, 武神草穗, 2
aether:skyroot_twigs, tile.aether.skyroot_twigs.name, 天根树枝, 0
aether:holystone_rock, tile.aether.holystone_rock.name, 圣岩, 0
aether:highlands_ice_crystal, tile.aether.highlands_ice_crystal.stalagmite.name, 凝冰结晶, 0
aether:skyroot_planks, tile.aether.skyroot_planks.name, 天根木板, 0
aether:light_skyroot_planks, tile.aether.light_skyroot_planks.name, 天纤木板, 0
aether:dark_skyroot_planks, tile.aether.dark_skyroot_planks.name, 天硕木板, 0
aether:skyroot_fence, tile.aether.skyroot_fence.name, 天根木栅栏, 0
aether:wisproot_fence, tile.aether.wisproot_fence.name, 天纤木栅栏, 0
aether:greatroot_fence, tile.aether.greatroot_fence.name, 天硕木栅栏, 0
aether:skyroot_fence_gate, tile.aether.skyroot_fence_gate.name, 天根木栅栏门, 0
aether:wisproot_fence_gate, tile.aether.wisproot_fence_gate.name, 天纤木栅栏门, 0
aether:greatroot_fence_gate, tile.aether.greatroot_fence_gate.name, 天硕木栅栏门, 0
aether:holystone_brick, tile.aether.holystone_brick.name, 圣石砖, 0
aether:agiosite, tile.aether.agiosite.name, 天冶石, 0
aether:agiosite_brick, tile.aether.agiosite_brick.name, 天冶砖, 0
aether:icestone_bricks, tile.aether.icestone_bricks.name, 冰砖, 0
aether:cloudwool_block, tile.aether.cloudwool_block.name, 卷云羊毛, 0
aether:cloudwool_carpet, tile.aether.cloudwool_carpet.name, 卷云地毯, 0
aether:skyroot_bookshelf, tile.aether.skyroot_bookshelf.name, 天根木书架, 0
aether:holystone_bookshelf, tile.aether.holystone_bookshelf.name, 圣石书架, 0
aether:crude_scatterglass_pane, tile.aether.crude_scatterglass_pane.name, 粗雾面玻璃板, 0
aether:quicksoil_glass, tile.aether.quicksoil_glass.name, 速沙玻璃, 0
aether:quicksoil_glass_pane, tile.aether.quicksoil_glass_pane.name, 速沙玻璃板, 0
aether:scatterglass, tile.aether.scatterglass.name, 雾面玻璃, 0
aether:scatterglass_pane, tile.aether.scatterglass_pane.name, 雾面玻璃板, 0
aether:zanite_block, tile.aether.zanite_block.name, 紫晶块, 0
aether:gravitite_block, tile.aether.gravitite_block.name, 重力晶块, 0
aether:skyroot_ladder, tile.aether.skyroot_ladder.name, 天根木梯, 0
aether:skyroot_trapdoor, tile.aether.skyroot_trapdoor.name, 天根木活板门, 0
aether:skyroot_button, tile.aether.skyroot_button.name, 天根木按钮, 0
aether:wisproot_button, tile.aether.wisproot_button.name, 天纤木按钮, 0
aether:greatroot_button, tile.aether.greatroot_button.name, 天硕木按钮, 0
aether:holystone_button, tile.aether.holystone_button.name, 圣石按钮, 0
aether:skyroot_pressure_plate, tile.aether.skyroot_pressure_plate.name, 天根木压力板, 0
aether:wisproot_pressure_plate, tile.aether.wisproot_pressure_plate.name, 天纤木压力板, 0
aether:greatroot_pressure_plate, tile.aether.greatroot_pressure_plate.name, 天硕木压力板, 0
aether:holystone_pressure_plate, tile.aether.holystone_pressure_plate.name, 圣石压力板, 0
aether:sentrystone_brick, tile.aether.sentrystone_brick.name, 岗哨石砖, 0
aether:hellfirestone_brick, tile.aether.hellfirestone_brick.name, 狱炎石砖, 0
aether:ambrosium_torch, tile.aether.ambrosium_torch.name, 神能火把, 0
aether:candy_cane_block, tile.aether.candy_cane_block.name, 拐杖糖块, 0
aether:holystone_stairs, tile.aether.holystone_stairs.name, 圣石楼梯, 0
aether:mossy_holystone_stairs, tile.aether.mossy_holystone_stairs.name, 圣苔石楼梯, 0
aether:skyroot_stairs, tile.aether.skyroot_stairs.name, 天根木楼梯, 0
aether:wisproot_stairs, tile.aether.wisproot_stairs.name, 天纤木楼梯, 0
aether:greatroot_stairs, tile.aether.greatroot_stairs.name, 天硕木楼梯, 0
aether:holystone_brick_stairs, tile.aether.holystone_brick_stairs.name, 圣石砖楼梯, 0
aether:agiosite_stairs, tile.aether.agiosite_stairs.name, 天冶石楼梯, 0
aether:agiosite_brick_stairs, tile.aether.agiosite_brick_stairs.name, 天冶砖楼梯, 0
aether:icestone_brick_stairs, tile.aether.icestone_brick_stairs.name, 冰砖楼梯, 0
aether:scatterglass_stairs, tile.aether.scatterglass_stairs.name, 雾面玻璃楼楼梯, 0
aether:sentrystone_brick_stairs, tile.aether.sentrystone_brick_stairs.name, 岗哨石砖楼梯, 0
aether:hellfirestone_brick_stairs, tile.aether.hellfirestone_brick_stairs.name, 狱炎石砖楼梯, 0
aether:holystone_slab, tile.aether.holystone_slab.name, 圣石台阶, 0
aether:mossy_holystone_slab, tile.aether.mossy_holystone_slab.name, 圣苔石台阶, 0
aether:skyroot_slab, tile.aether.skyroot_slab.name, 天根木台阶, 0
aether:wisproot_slab, tile.aether.wisproot_slab.name, 天纤木台阶, 0
aether:greatroot_slab, tile.aether.greatroot_slab.name, 天硕木台阶, 0
aether:holystone_brick_slab, tile.aether.holystone_brick_slab.name, 圣石砖台阶, 0
aether:agiosite_slab, tile.aether.agiosite_slab.name, 天冶石台阶, 0
aether:agiosite_brick_slab, tile.aether.agiosite_brick_slab.name, 天冶砖台阶, 0
aether:icestone_slab, tile.aether.icestone_slab.name, 冰砖台阶, 0
aether:scatterglass_slab, tile.aether.scatterglass_slab.name, 雾面玻璃台阶, 0
aether:sentrystone_brick_slab, tile.aether.sentrystone_brick_slab.name, 岗哨石砖台阶, 0
aether:hellfirestone_brick_slab, tile.aether.hellfirestone_brick_slab.name, 狱炎石砖台阶, 0
aether:holystone_wall, tile.aether.holystone_wall.name, 圣石墙, 0
aether:mossy_holystone_wall, tile.aether.mossy_holystone_wall.name, 圣苔石墙, 0
aether:holystone_brick_wall, tile.aether.holystone_brick_wall.name, 圣石砖墙, 0
aether:agiosite_wall, tile.aether.agiosite_wall.name, 天冶石墙, 0
aether:agiosite_brick_wall, tile.aether.agiosite_brick_wall.name, 天冶砖墙, 0
aether:icestone_wall, tile.aether.icestone_wall.name, 冰砖墙, 0
aether:scatterglass_wall, tile.aether.scatterglass_wall.name, 雾面玻璃墙, 0
aether:sentrystone_brick_wall, tile.aether.sentrystone_brick_wall.name, 岗哨石砖墙, 0
aether:hellfirestone_brick_wall, tile.aether.hellfirestone_brick_wall.name, 狱炎石砖墙, 0
aether:candy_cane_wall, tile.aether.candy_cane_wall.name, 拐杖糖墙, 0
aether:skyroot_decorative, tile.aether.skyroot_decorative.name, 饰纹天根木板, 2
aether:skyroot_beam, tile.aether.skyroot_beam.name, 天根木梁, 0
aether:light_skyroot_decorative, tile.aether.light_skyroot_decorative.name, 饰纹天纤木板, 2
aether:light_skyroot_beam, tile.aether.light_skyroot_beam.name, 天纤木梁, 0
aether:dark_skyroot_decorative, tile.aether.dark_skyroot_decorative.name, 饰纹天硕木板, 2
aether:dark_skyroot_beam, tile.aether.dark_skyroot_beam.name, 天硕木梁, 0
aether:holystone_brick_decorative, tile.aether.holystone_brick_decorative.name, 饰纹圣石砖, 6
aether:holystone_pillar, tile.aether.holystone_pillar.name, 圣石砖柱, 0
aether:faded_holystone_brick, tile.aether.faded_holystone_brick.name, 风化圣石砖, 0
aether:faded_holystone_brick_stairs, tile.aether.faded_holystone_brick_stairs.name, 风化圣石砖楼梯, 0
aether:faded_holystone_brick_slab, tile.aether.faded_holystone_brick_slab.name, 风化圣石砖台阶, 0
aether:faded_holystone_brick_wall, tile.aether.faded_holystone_brick_wall.name, 风化圣石砖墙, 0
aether:faded_holystone_brick_decorative, tile.aether.faded_holystone_brick_decorative.name, 饰纹风化圣石砖, 6
aether:faded_holystone_pillar, tile.aether.faded_holystone_pillar.name, 风化圣石砖柱, 0
aether:agiosite_brick_decorative, tile.aether.agiosite_brick_decorative.name, 饰纹天冶砖, 5
aether:agiosite_pillar, tile.aether.agiosite_pillar.name, 天冶砖柱, 0
aether:icestone_bricks_decorative, tile.aether.icestone_bricks_decorative.name, 饰纹冰砖, 5
aether:icestone_pillar, tile.aether.icestone_pillar.name, 冰砖柱, 0
aether:crude_scatterglass_decorative, tile.aether.crude_scatterglass_decorative.name, 镶框粗雾面玻璃, 0
aether:crude_scatterglass_pane_decorative, tile.aether.crude_scatterglass_pane_decorative.name, 镶框粗雾面玻璃板, 0
aether:quicksoil_glass_decorative, tile.aether.quicksoil_glass_decorative.name, 镶框速沙玻璃, 0
aether:quicksoil_glass_pane_decorative, tile.aether.quicksoil_glass_pane_decorative.name, 镶框速沙玻璃板, 0
aether:scatterglass_decorative, tile.aether.scatterglass_decorative.name, 镶框雾面玻璃, 0
aether:scatterglass_pane_decorative, tile.aether.scatterglass_pane_decorative.name, 镶框雾面玻璃板, 0
aether:sentrystone_brick_decorative, tile.aether.sentrystone_brick_decorative.name, 饰纹岗哨石砖, 6
aether:sentrystone_pillar, tile.aether.sentrystone_pillar.name, 岗哨石柱, 0
aether:sentrystone_brick_decorative_lit, tile.aether.sentrystone_brick_decorative_lit.name, 饰纹亮岗哨石砖, 5
aether:sentrystone_pillar_lit, tile.aether.sentrystone_pillar_lit.name, 亮岗哨石砖柱, 0
aether:hellfirestone_brick_decorative, tile.aether.hellfirestone_brick_decorative.name, 饰纹狱炎石砖, 5
aether:hellfirestone_lantern, tile.aether.hellfirestone_lantern.name, 狱炎石灯, 0
aether:hellfirestone_pillar, tile.aether.hellfirestone_pillar.name, 狱炎石柱, 0
aether:secret_skyroot_trapdoor, tile.aether.secret_skyroot_trapdoor.name, 伪装天根木活板门, 0
aether:aether_crafting_table, tile.aether.aether_crafting_table.name, 天根木工作台, 0
aether:skyroot_chest, tile.aether.skyroot_chest.name, 天根木箱, 0
aether:holystone_furnace, tile.aether.holystone_furnace.name, 圣石炉, 0
aether:altar, tile.aether.altar.name, 祭坛, 0
aether:incubator, tile.aether.incubator.name, 孵化器, 0
aether:icestone_cooler, tile.aether.icestone_cooler.name, 冰石冷却器, 0
aether:masonry_bench, tile.aether.masonry_bench.name, 石工台, 0
aether:aether_teleporter, tile.aether.aether_teleporter.name, 天境之门, 0
aether:outpost_campfire, tile.aether.outpost_campfire.name, 哨营篝火, 0
aether:thera_grass, tile.aether.thera_grass.normal.name, 坻星草方块, 0
aether:thera_dirt, tile.aether.thera_dirt.dirt.name, 坻星泥土, 0
aether:therawood_log, tile.aether.therawood_log.name, 坻星原木, 0
aether:therawood_log_wall, tile.aether.therawood_log_wall.name, 坻星木墙, 0
aether:therawood_leaves, tile.aether.therawood_leaves.name, 坻星树叶, 0
aether:therawood_planks, tile.aether.therawood_planks.name, 坻星木板, 0
aether:therawood_fence, tile.aether.therawood_fence.name, 坻星木栅栏, 0
aether:therawood_fence_gate, tile.aether.therawood_fence_gate.name, 坻星木栅栏门, 0
aether:therawood_decorative, tile.aether.therawood_decorative.name, 饰纹坻星木, 2
aether:therawood_beam, tile.aether.therawood_beam.name, 坻星木梁, 0
aether:therastone_brick, tile.aether.therastone_brick.name, 坻星石砖, 0
aether:therastone_brick_decorative, tile.aether.therastone_brick_decorative.name, 饰纹坻星石砖, 6
aether:therastone_pillar, tile.aether.therastone_pillar.name, 坻星石砖柱, 0
aether:therawood_stairs, tile.aether.therawood_stairs.name, 坻星木楼梯, 0
aether:therawood_slab, tile.aether.therawood_slab.name, 坻星木台阶, 0
aether:therastone_brick_stairs, tile.aether.therastone_brick_stairs.name, 坻星石砖楼梯, 0
aether:therastone_brick_slab, tile.aether.therastone_brick_slab.name, 坻星石砖台阶, 0
aether:therastone_brick_wall, tile.aether.therastone_brick_wall.name, 坻星石砖墙, 0
aether:present, tile.aether.present.name, 礼物, 0
aether:skyroot_door_item, item.aether.skyroot_door_item.name, 天根木门, 0
aether:arkenium_door_item, item.aether.arkenium_door_item.name, 阿肯钢门, 0
aether:skyroot_sign, item.aether.skyroot_sign.name, 天根告示牌, 0
aether:secret_skyroot_door_item, item.aether.secret_skyroot_door_item.name, 伪装天根木门, 0
aether:skyroot_bed_item, item.aether.skyroot_bed_item.name, 天根床, 0
aether:skyroot_stick, item.aether.skyroot_stick.name, 天根木棍, 0
aether:valkyrie_wings, item.aether.valkyrie_wings.name, 武神草穗, 0
aether:brettl_cane, item.aether.brettl_cane.name, 布雷特蔗, 0
aether:brettl_grass, item.aether.brettl_grass.name, 布雷特干草, 0
aether:brettl_rope, item.aether.brettl_rope.name, Brettl Rope, 0
aether:skyroot_pinecone, item.aether.skyroot_pinecone.name, Skyroot Pinecone, 0
aether:golden_amber, item.aether.golden_amber.name, 金琥珀, 0
aether:cloudtwine, item.aether.cloudtwine.name, 卷云绳, 0
aether:moa_feather, item.aether.moa_feather.name, 恐鸟羽毛, 0
aether:taegore_hide, item.aether.taegore_hide.name, 探戈毛皮, 0
aether:burrukai_pelt, item.aether.burrukai_pelt.name, 布鲁牛皮, 0
aether:swet_gel, item.aether.swet_gel.blue.name, 天蓝史维特凝胶, 0
aether:swet_gel, item.aether.swet_gel.green.name, 鲜绿史维特凝胶, 1
aether:swet_gel, item.aether.swet_gel.purple.name, 幻紫史维特凝胶, 2
